18827029, 19309772, 9413830, 9655154, 4707171, 4717635, 57615, 420765, 43987, 3762, 621988, 120172, 933
18827051, 19309784, 9413825, 9655175, 4707195, 4717598, 57749, 420755, 43926, 3762, 621949, 120367, 938
18827052, 19309773, 9413834, 9655158, 4707166, 4717632, 57719, 420768, 43989, 3762, 621967, 120168, 935
18827069, 19309781, 9413825, 9655163, 4707156, 4717637, 57750, 420747, 43981, 3762, 621954, 120268, 932
18827070, 19309784, 9413812, 9655170, 4707164, 4717619, 57701, 420818, 43974, 3760, 621966, 120180, 933
18827079, 19309771, 9413825, 9655173, 4707167, 4717629, 57661, 420789, 43988, 3761, 622071, 120219, 933
18827074, 19309766, 9413836, 9655182, 4707164, 4717614, 57723, 420806, 43983, 3762, 621960, 120382, 938
18827036, 19309779, 9413786, 9655169, 4707179, 4717619, 57696, 420850, 43967, 3762, 622009, 120177, 936
18827041, 19309766, 9413807, 9655170, 4707151, 4717602, 57732, 420714, 43988, 3762, 621959, 120174, 934
18827043, 19309774, 9413781, 9655166, 4707167, 4717602, 57682, 420709, 43920, 3777, 622021, 120238, 936
18827055, 19309773, 9413798, 9655182, 4707176, 4717595, 57708, 420752, 43950, 3764, 621978, 120219, 935
18827076, 19309779, 9413797, 9655181, 4707179, 4717621, 57699, 420690, 43989, 3765, 621989, 120348, 934
18827046, 19309781, 9413801, 9655140, 4707169, 4717614, 57722, 420800, 44022, 3777, 621974, 120188, 933
18827069, 19309760, 9413796, 9655151, 4707177, 4717601, 57726, 420717, 43912, 3794, 621999, 120243, 936
18827053, 19309788, 9413794, 9655136, 4707179, 4717611, 57730, 420756, 43959, 3782, 621966, 120184, 934
18827071, 19309770, 9413807, 9655161, 4707171, 4717608, 57710, 420773, 43957, 3762, 621952, 120224, 933
18827051, 19309764, 9413808, 9655147, 4707156, 4717605, 57724, 420753, 43951, 3790, 621968, 120196, 933
18827052, 19309780, 9413822, 9655148, 4707198, 4717601, 57684, 420726, 43934, 3761, 621963, 120245, 936
18827055, 19309799, 9413801, 9655163, 4707194, 4717604, 57660, 420801, 43980, 3762, 622014, 120236, 941
18827056, 19309805, 9413798, 9655155, 4707194, 4717607, 57716, 420795, 43960, 3783, 621960, 120186, 936
18827054, 19309759, 9413829, 9655161, 4707196, 4717607, 57696, 420768, 44019, 3762, 621965, 120307, 933
18827082, 19309796, 9413825, 9655139, 4707171, 4717620, 57684, 420764, 43927, 3761, 621968, 120189, 934
18827071, 19309743, 9413822, 9655149, 4707173, 4717608, 57660, 420762, 43980, 3762, 621990, 120316, 936
18827072, 19309763, 9413829, 9655165, 4707180, 4717616, 57738, 420758, 43955, 3780, 621980, 120236, 936
18827038, 19309781, 9413810, 9655160, 4707176, 4717611, 57652, 420810, 43947, 3761, 621958, 120174, 933
18827040, 19309788, 9413810, 9655159, 4707158, 4717631, 57668, 420834, 43986, 3762, 621988, 120369, 937
18827061, 19309785, 9413834, 9655165, 4707180, 4717613, 57680, 420740, 43983, 3762, 621961, 120263, 936
18827064, 19309770, 9413800, 9655176, 4707167, 4717604, 57701, 420795, 43984, 3762, 621982, 120212, 933
18827076, 19309781, 9413814, 9655154, 4707170, 4717629, 57678, 420783, 43984, 3760, 621979, 120314, 936
18827088, 19309785, 9413837, 9655157, 4707170, 4717628, 57647, 420784, 43973, 3761, 621956, 120219, 934
18827055, 19309790, 9413819, 9655158, 4707168, 4717633, 57705, 420797, 43973, 3760, 621955, 120274, 933
18827074, 19309768, 9413820, 9655174, 4707179, 4717611, 57703, 420822, 43947, 3762, 622017, 120186, 932
18827060, 19309778, 9413783, 9655169, 4707167, 4717622, 57714, 420790, 44001, 3764, 621962, 120173, 933
18827047, 19309799, 9413787, 9655160, 4707173, 4717622, 57722, 420749, 43989, 3780, 621975, 120252, 938
18827062, 19309772, 9413802, 9655175, 4707156, 4717619, 57716, 420726, 43912, 3761, 621956, 120386, 937
18827056, 19309778, 9413795, 9655185, 4707174, 4717597, 57719, 420718, 43910, 3759, 621967, 120234, 938
18827064, 19309778, 9413798, 9655136, 4707176, 4717605, 57716, 420708, 43913, 3786, 621949, 120248, 933
18827068, 19309778, 9413799, 9655161, 4707179, 4717614, 57740, 420694, 43961, 3783, 621963, 120286, 937
18827067, 19309769, 9413787, 9655143, 4707174, 4717619, 57717, 420726, 43978, 3761, 621985, 120244, 934
18827049, 19309769, 9413790, 9655154, 4707169, 4717611, 57683, 420831, 43957, 3762, 621963, 120278, 933
18827046, 19309770, 9413810, 9655134, 4707164, 4717613, 57752, 420710, 43953, 3789, 621963, 120231, 934
18827066, 19309769, 9413804, 9655163, 4707187, 4717618, 57714, 420733, 43914, 3782, 621995, 120369, 941
18827076, 19309775, 9413799, 9655148, 4707173, 4717620, 57697, 420820, 43962, 3789, 621994, 120202, 932
18827062, 19309813, 9413789, 9655152, 4707177, 4717610, 57681, 420738, 43956, 3763, 621973, 120348, 933
18827052, 19309787, 9413801, 9655152, 4707194, 4717602, 57711, 420798, 43916, 3781, 621951, 120297, 938
18827082, 19309812, 9413803, 9655152, 4707177, 4717596, 57721, 420780, 43919, 3777, 621968, 120321, 937
18827068, 19309773, 9413832, 9655137, 4707183, 4717610, 57660, 420743, 43962, 3762, 621955, 120253, 934
18827100, 19309803, 9413822, 9655162, 4707195, 4717623, 57711, 420680, 43926, 3761, 621971, 120237, 933
18827034, 19309761, 9413818, 9655158, 4707170, 4717618, 57708, 420799, 43991, 3762, 621948, 120173, 934
18827039, 19309778, 9413811, 9655163, 4707164, 4717634, 57666, 420747, 43969, 3763, 621950, 120241, 936
18827051, 19309787, 9413829, 9655144, 4707165, 4717625, 57797, 420857, 43925, 3761, 622000, 120178, 934
18827071, 19309760, 9413831, 9655158, 4707168, 4717619, 57732, 420690, 44003, 3760, 622015, 120201, 933
18827086, 19309782, 9413810, 9655156, 4707176, 4717644, 57685, 420763, 43966, 3762, 621986, 120238, 933
18827099, 19309775, 9413814, 9655146, 4707156, 4717610, 57730, 420806, 43988, 3761, 621965, 120366, 936
18827074, 19309779, 9413817, 9655191, 4707177, 4717644, 57672, 420777, 43960, 3761, 621945, 120376, 937
18827069, 19309761, 9413812, 9655157, 4707153, 4717604, 57704, 420808, 43987, 3764, 621979, 120169, 933
18827049, 19309782, 9413786, 9655165, 4707177, 4717616, 57693, 420724, 43977, 3762, 621948, 120328, 939
18827064, 19309793, 9413801, 9655172, 4707164, 4717599, 57682, 420831, 43987, 3765, 621986, 120234, 934
18827066, 19309785, 9413791, 9655173, 4707170, 4717610, 57731, 420771, 44009, 3762, 621952, 120233, 933
18827054, 19309784, 9413790, 9655179, 4707178, 4717624, 57728, 420859, 43984, 3762, 621964, 120186, 933
18827055, 19309779, 9413795, 9655142, 4707165, 4717612, 57708, 420732, 43923, 3767, 621955, 120184, 933
18827043, 19309803, 9413812, 9655137, 4707194, 4717608, 57772, 420720, 43918, 3788, 621964, 120184, 933
18827060, 19309787, 9413807, 9655157, 4707184, 4717617, 57684, 420810, 43977, 3762, 621978, 120215, 934
18827069, 19309788, 9413808, 9655156, 4707171, 4717598, 57718, 420768, 43950, 3789, 621953, 120229, 933
18827086, 19309766, 9413822, 9655154, 4707191, 4717624, 57770, 420726, 43981, 3762, 621984, 120382, 936
18827064, 19309779, 9413819, 9655151, 4707190, 4717608, 57738, 420795, 43987, 3762, 621958, 120195, 936
18827040, 19309778, 9413832, 9655181, 4707197, 4717623, 57723, 420798, 43979, 3762, 621962, 120178, 933
18827068, 19309790, 9413819, 9655187, 4707200, 4717602, 57732, 420759, 43944, 3788, 621952, 120339, 935
18827055, 19309787, 9413810, 9655148, 4707167, 4717620, 57701, 420783, 43946, 3761, 621957, 120222, 932
18827079, 19309775, 9413832, 9655155, 4707176, 4717622, 57713, 420721, 43970, 3823, 621984, 120170, 934
18827060, 19309791, 9413814, 9655165, 4707176, 4717605, 57696, 420885, 43934, 3761, 621999, 120186, 933
18827056, 19309756, 9413834, 9655167, 4707177, 4717616, 57701, 420701, 44025, 3784, 621963, 120215, 933
18827053, 19309793, 9413829, 9655166, 4707170, 4717631, 57716, 420770, 43988, 3761, 621982, 120196, 933
18827058, 19309786, 9413784, 9655163, 4707177, 4717626, 57689, 420696, 43982, 3765, 621976, 120238, 933
18827062, 19309766, 9413810, 9655158, 4707151, 4717619, 57702, 420789, 44033, 3762, 621977, 120177, 934
18827067, 19309764, 9413791, 9655181, 4707179, 4717603, 57709, 420828, 43983, 3762, 621967, 120213, 934
18827073, 19309780, 9413798, 9655173, 4707168, 4717609, 57711, 420716, 43917, 3760, 621957, 120182, 932
18827035, 19309778, 9413810, 9655138, 4707172, 4717609, 57698, 420728, 43920, 3777, 621966, 120169, 933
18827058, 19309784, 9413802, 9655153, 4707168, 4717613, 57690, 420812, 43917, 3776, 621966, 120209, 937
18827059, 19309801, 9413825, 9655136, 4707186, 4717618, 57738, 420684, 43961, 3780, 621979, 120238, 934
18827070, 19309789, 9413804, 9655136, 4707209, 4717610, 57693, 420763, 44019, 3761, 621966, 120175, 933
18827064, 19309742, 9413841, 9655155, 4707200, 4717613, 57777, 420775, 43955, 3786, 621949, 120169, 936
18827085, 19309752, 9413824, 9655163, 4707183, 4717603, 57681, 420712, 43961, 3760, 621946, 120241, 932
18827021, 19309772, 9413835, 9655145, 4707165, 4717637, 57657, 420823, 43986, 3760, 621969, 120268, 934
18827039, 19309767, 9413839, 9655178, 4707177, 4717613, 57666, 420789, 43981, 3761, 621969, 120201, 936
18827072, 19309772, 9413816, 9655199, 4707203, 4717606, 57687, 420693, 43963, 3761, 621969, 120192, 933
18827064, 19309779, 9413829, 9655148, 4707158, 4717601, 57717, 420744, 44001, 3761, 621967, 120236, 933
18827069, 19309769, 9413814, 9655157, 4707174, 4717634, 57722, 420705, 43959, 3762, 621968, 120174, 934
18827060, 19309776, 9413798, 9655175, 4707163, 4717625, 57729, 420780, 43987, 3763, 621993, 120176, 935
18827058, 19309755, 9413830, 9655168, 4707174, 4717614, 57706, 420792, 43977, 3761, 621947, 120219, 937
18827065, 19309763, 9413820, 9655166, 4707177, 4717629, 57698, 420768, 43975, 3762, 621951, 120178, 934
18827061, 19309782, 9413835, 9655170, 4707173, 4717637, 57705, 420739, 43967, 3762, 621973, 120181, 932
18827063, 19309775, 9413784, 9655169, 4707179, 4717611, 57704, 420761, 43941, 3764, 622027, 120241, 939
18827076, 19309781, 9413795, 9655163, 4707176, 4717597, 57696, 420789, 43922, 3762, 621957, 120357, 938
18827056, 19309791, 9413804, 9655176, 4707176, 4717613, 57696, 420792, 44028, 3762, 621989, 120214, 935
18827052, 19309784, 9413809, 9655190, 4707177, 4717607, 57702, 420811, 43941, 3780, 621953, 120351, 933
18827052, 19309779, 9413792, 9655139, 4707158, 4717603, 57646, 420764, 43956, 3790, 621994, 120169, 933
18827059, 19309783, 9413789, 9655152, 4707175, 4717619, 57720, 420775, 43983, 3762, 621967, 120410, 936
18827055, 19309793, 9413804, 9655149, 4707171, 4717614, 57694, 420760, 43913, 3776, 621996, 120215, 936
18827067, 19309786, 9413801, 9655157, 4707159, 4717596, 57728, 420660, 43944, 3760, 621963, 120179, 935
18827044, 19309785, 9413817, 9655182, 4707199, 4717605, 57721, 420852, 43933, 3762, 621953, 120175, 934
18827029, 19309760, 9413838, 9655138, 4707171, 4717636, 57673, 420816, 43983, 3762, 622030, 120327, 933
18827070, 19309772, 9413801, 9655146, 4707179, 4717631, 57693, 420762, 43962, 3762, 621954, 120321, 935
18827044, 19309765, 9413822, 9655170, 4707161, 4717644, 57674, 420729, 43965, 3766, 621959, 120265, 935
18827061, 19309768, 9413827, 9655145, 4707173, 4717644, 57708, 420780, 43978, 3762, 621993, 120254, 934
18827092, 19309772, 9413821, 9655144, 4707167, 4717605, 57727, 420707, 43914, 3760, 621965, 120249, 933
18827068, 19309778, 9413807, 9655187, 4707159, 4717600, 57706, 420723, 43923, 3761, 621959, 120220, 933
18827075, 19309758, 9413816, 9655156, 4707155, 4717641, 57660, 420740, 43997, 3773, 621993, 120258, 936
18827064, 19309776, 9413812, 9655155, 4707171, 4717644, 57733, 420790, 43957, 3762, 621978, 120175, 933
18827059, 19309782, 9413801, 9655180, 4707163, 4717638, 57656, 420742, 43938, 3763, 621954, 120220, 933
18827055, 19309760, 9413790, 9655192, 4707174, 4717596, 57738, 420710, 43918, 3782, 622012, 120183, 935
18827052, 19309779, 9413788, 9655156, 4707158, 4717595, 57783, 420747, 43980, 3769, 621948, 120384, 934
18827081, 19309782, 9413802, 9655159, 4707162, 4717607, 57725, 420680, 43962, 3791, 621955, 120363, 936
18827053, 19309783, 9413808, 9655167, 4707153, 4717604, 57754, 420828, 43989, 3762, 621944, 120268, 934
18827068, 19309771, 9413783, 9655163, 4707173, 4717624, 57757, 420728, 43914, 3760, 621947, 120232, 933
18827052, 19309767, 9413789, 9655140, 4707203, 4717616, 57690, 420704, 43956, 3788, 621984, 120262, 938
18827046, 19309766, 9413800, 9655158, 4707197, 4717617, 57736, 420803, 43962, 3762, 621950, 120331, 933
18827076, 19309772, 9413784, 9655160, 4707185, 4717596, 57742, 420792, 43918, 3792, 621967, 120265, 937
18827058, 19309767, 9413808, 9655148, 4707161, 4717605, 57702, 420768, 43955, 3786, 621963, 120178, 933
18827060, 19309789, 9413799, 9655148, 4707165, 4717616, 57715, 420780, 43983, 3761, 621962, 120228, 935
18827053, 19309790, 9413801, 9655161, 4707164, 4717619, 57681, 420863, 43925, 3761, 621950, 120171, 936
18827060, 19309796, 9413808, 9655143, 4707174, 4717598, 57719, 420844, 43934, 3763, 621961, 120180, 932
18827050, 19309759, 9413827, 9655157, 4707201, 4717601, 57735, 420784, 43917, 3774, 621969, 120264, 936
18827067, 19309766, 9413837, 9655161, 4707186, 4717616, 57703, 420841, 43956, 3761, 621981, 120245, 935
18827085, 19309749, 9413836, 9655147, 4707182, 4717623, 57719, 420803, 43981, 3762, 621955, 120187, 933
18827053, 19309773, 9413799, 9655164, 4707162, 4717617, 57695, 420740, 43959, 3762, 621947, 120195, 936
18827031, 19309776, 9413831, 9655148, 4707168, 4717638, 57779, 420803, 43980, 3761, 621986, 120174, 944
18827073, 19309790, 9413816, 9655181, 4707195, 4717620, 57725, 420756, 43955, 3786, 621983, 120231, 936
18827077, 19309784, 9413802, 9655152, 4707160, 4717598, 57725, 420813, 43986, 3762, 621950, 120387, 936
18827072, 19309782, 9413816, 9655160, 4707153, 4717611, 57699, 420836, 43992, 3761, 621964, 120214, 932
18827055, 19309768, 9413816, 9655163, 4707179, 4717629, 57720, 420782, 43962, 3760, 621951, 120360, 936
18827049, 19309787, 9413808, 9655162, 4707173, 4717635, 57721, 420782, 43954, 3760, 621959, 120228, 932
18827055, 19309776, 9413807, 9655175, 4707170, 4717629, 57673, 420784, 43947, 3770, 621970, 120237, 933
18827045, 19309779, 9413785, 9655175, 4707161, 4717603, 57716, 420795, 43914, 3784, 621958, 120283, 936
18827037, 19309764, 9413797, 9655167, 4707154, 4717602, 57747, 420735, 43970, 3762, 621968, 120251, 935
18827055, 19309776, 9413791, 9655185, 4707157, 4717617, 57718, 420682, 43962, 3784, 621967, 120216, 933
18827068, 19309779, 9413789, 9655182, 4707167, 4717596, 57678, 420785, 43916, 3805, 621948, 120209, 933
18827058, 19309790, 9413792, 9655184, 4707179, 4717599, 57708, 420731, 43917, 3791, 621978, 120204, 933
18827058, 19309781, 9413807, 9655158, 4707173, 4717620, 57709, 420762, 43977, 3763, 621964, 120198, 933
18827058, 19309782, 9413797, 9655139, 4707164, 4717623, 57692, 420743, 43920, 3784, 621982, 120190, 934
18827074, 19309758, 9413787, 9655139, 4707171, 4717620, 57706, 420744, 43919, 3810, 621973, 120367, 938
18827038, 19309769, 9413795, 9655154, 4707153, 4717602, 57661, 420755, 43952, 3760, 621983, 120222, 937
18827052, 19309757, 9413805, 9655159, 4707186, 4717608, 57697, 420766, 43923, 3787, 621964, 120342, 933
18827082, 19309771, 9413808, 9655146, 4707191, 4717608, 57740, 420682, 43924, 3761, 621980, 120178, 933
18827042, 19309788, 9413799, 9655136, 4707201, 4717619, 57699, 420806, 43918, 3780, 621966, 120169, 933
18827046, 19309760, 9413825, 9655151, 4707180, 4717616, 57719, 420808, 43978, 3760, 621959, 120203, 935
18827081, 19309814, 9413802, 9655153, 4707171, 4717613, 57684, 420768, 43946, 3789, 621984, 120217, 935
18827079, 19309811, 9413804, 9655139, 4707167, 4717610, 57665, 420787, 43940, 3760, 622045, 120185, 933
18827039, 19309776, 9413825, 9655181, 4707203, 4717605, 57672, 420725, 43961, 3760, 621958, 120184, 934
18827086, 19309760, 9413824, 9655163, 4707183, 4717607, 57735, 420813, 43913, 3771, 621952, 120179, 934
18827036, 19309772, 9413825, 9655152, 4707173, 4717638, 57742, 420686, 43987, 3761, 621973, 120175, 934
18827066, 19309770, 9413807, 9655142, 4707152, 4717616, 57714, 420817, 43984, 3760, 621985, 120272, 933
18827067, 19309788, 9413823, 9655151, 4707153, 4717613, 57726, 420795, 43984, 3760, 621983, 120170, 933
18827094, 19309769, 9413826, 9655139, 4707167, 4717602, 57698, 420806, 43964, 3761, 621989, 120224, 934
18827066, 19309787, 9413798, 9655176, 4707158, 4717628, 57720, 420824, 43989, 3761, 621984, 120370, 936
18827054, 19309785, 9413818, 9655152, 4707167, 4717638, 57686, 420776, 43965, 3762, 621955, 120169, 933
18827062, 19309777, 9413831, 9655187, 4707153, 4717608, 57729, 420803, 43956, 3760, 621962, 120174, 933
18827061, 19309778, 9413810, 9655166, 4707176, 4717641, 57719, 420758, 43967, 3762, 621961, 120278, 936
18827064, 19309790, 9413783, 9655170, 4707173, 4717608, 57721, 420804, 43918, 3780, 621969, 120184, 933
18827068, 19309786, 9413798, 9655164, 4707163, 4717613, 57704, 420740, 43962, 3763, 621949, 120240, 933
18827064, 19309791, 9413806, 9655169, 4707167, 4717601, 57714, 420846, 44008, 3760, 621964, 120375, 936
18827062, 19309766, 9413798, 9655148, 4707164, 4717600, 57717, 420789, 43973, 3762, 621996, 120273, 936
18827054, 19309764, 9413791, 9655136, 4707176, 4717614, 57678, 420874, 43962, 3762, 621964, 120181, 933
18827047, 19309796, 9413795, 9655145, 4707170, 4717599, 57735, 420764, 43958, 3789, 621960, 120256, 935
18827056, 19309778, 9413786, 9655160, 4707164, 4717607, 57660, 420767, 43963, 3777, 621961, 120223, 933
18827064, 19309796, 9413795, 9655152, 4707171, 4717606, 57754, 420744, 43925, 3762, 621985, 120174, 937
18827054, 19309791, 9413803, 9655146, 4707194, 4717617, 57743, 420809, 44016, 3774, 621970, 120370, 934
18827074, 19309755, 9413831, 9655157, 4707183, 4717621, 57737, 420801, 43961, 3762, 621985, 120354, 938
18827054, 19309797, 9413823, 9655160, 4707201, 4717610, 57701, 420790, 43960, 3786, 621949, 120270, 936
18827067, 19309805, 9413811, 9655141, 4707192, 4717601, 57668, 420809, 43977, 3768, 621965, 120184, 935
18827050, 19309752, 9413813, 9655146, 4707178, 4717600, 57768, 420844, 43959, 3790, 621960, 120378, 935
18827079, 19309799, 9413817, 9655136, 4707189, 4717599, 57696, 420809, 43987, 3761, 621955, 120206, 933
18827079, 19309745, 9413832, 9655148, 4707204, 4717599, 57730, 420793, 43917, 3783, 622011, 120333, 937
18827092, 19309752, 9413836, 9655151, 4707183, 4717616, 57722, 420845, 43932, 3761, 621963, 120213, 934
18827040, 19309764, 9413836, 9655142, 4707156, 4717620, 57682, 420814, 43954, 3760, 621962, 120235, 933
18827073, 19309763, 9413816, 9655148, 4707153, 4717614, 57716, 420744, 43965, 3762, 621945, 120282, 933
18827076, 19309782, 9413806, 9655152, 4707161, 4717643, 57653, 420789, 43963, 3761, 622048, 120387, 935
18827058, 19309790, 9413834, 9655145, 4707171, 4717625, 57677, 420809, 43945, 3762, 621973, 120397, 937
18827064, 19309784, 9413816, 9655160, 4707162, 4717622, 57706, 420813, 43984, 3760, 621966, 120204, 937
18827071, 19309778, 9413816, 9655170, 4707175, 4717606, 57665, 420791, 43977, 3762, 621982, 120208, 934
18827055, 19309776, 9413824, 9655156, 4707160, 4717628, 57732, 420697, 44028, 3784, 621998, 120360, 938
18827052, 19309790, 9413789, 9655163, 4707167, 4717611, 57689, 420787, 43914, 3762, 621954, 120228, 933
18827041, 19309764, 9413797, 9655173, 4707170, 4717601, 57720, 420811, 43948, 3839, 621944, 120285, 938
18827061, 19309772, 9413790, 9655163, 4707174, 4717603, 57735, 420686, 43967, 3786, 621988, 120414, 936
18827070, 19309782, 9413801, 9655173, 4707153, 4717596, 57757, 420696, 43983, 3762, 621980, 120190, 934
18827042, 19309777, 9413784, 9655148, 4707178, 4717598, 57798, 420646, 43917, 3778, 622002, 120261, 936
18827067, 19309765, 9413801, 9655136, 4707168, 4717614, 57727, 420712, 43984, 3762, 622001, 120195, 934
18827074, 19309778, 9413787, 9655152, 4707167, 4717604, 57746, 420749, 43926, 3782, 621960, 120173, 933
18827071, 19309780, 9413787, 9655139, 4707173, 4717623, 57741, 420782, 43918, 3855, 621964, 120291, 937
18827054, 19309767, 9413798, 9655159, 4707189, 4717604, 57710, 420769, 43915, 3775, 621950, 120191, 932
18827046, 19309788, 9413797, 9655151, 4707200, 4717617, 57738, 420855, 43920, 3829, 622018, 120188, 933
18827077, 19309779, 9413789, 9655139, 4707162, 4717621, 57698, 420805, 43915, 3835, 621983, 120230, 939
18827049, 19309784, 9413801, 9655161, 4707188, 4717617, 57762, 420760, 43962, 3760, 621993, 120171, 933
18827062, 19309787, 9413801, 9655154, 4707194, 4717597, 57688, 420783, 44018, 3761, 621951, 120211, 933
18827055, 19309803, 9413807, 9655146, 4707173, 4717619, 57697, 420814, 43915, 3823, 622016, 120196, 933
18827078, 19309787, 9413804, 9655142, 4707186, 4717610, 57704, 420811, 43979, 3762, 621976, 120187, 937
18827081, 19309749, 9413815, 9655145, 4707167, 4717614, 57640, 420734, 43985, 3827, 621966, 120179, 933
18827061, 19309776, 9413835, 9655158, 4707197, 4717617, 57762, 420746, 43984, 3806, 621947, 120364, 941
18827062, 19309784, 9413810, 9655176, 4707172, 4717617, 57698, 420807, 43965, 3840, 621963, 120221, 933
18827076, 19309784, 9413822, 9655170, 4707178, 4717599, 57690, 420747, 43954, 3811, 621950, 120178, 934
18827056, 19309784, 9413817, 9655164, 4707163, 4717627, 57768, 420695, 43967, 3761, 621969, 120193, 933
18827085, 19309769, 9413834, 9655139, 4707162, 4717600, 57702, 420762, 44001, 3827, 621982, 120255, 934
18827090, 19309782, 9413823, 9655149, 4707174, 4717625, 57680, 420779, 43967, 3762, 621965, 120273, 933
18827047, 19309773, 9413832, 9655161, 4707155, 4717635, 57707, 420746, 43952, 3826, 621963, 120260, 936
18827070, 19309781, 9413831, 9655160, 4707171, 4717627, 57690, 420837, 43945, 3823, 621966, 120350, 936
18827042, 19309784, 9413808, 9655172, 4707168, 4717605, 57716, 420698, 43978, 3762, 621970, 120218, 934
18827059, 19309779, 9413803, 9655169, 4707168, 4717595, 57708, 420852, 44004, 3762, 621972, 120175, 934
18827063, 19309767, 9413806, 9655167, 4707156, 4717610, 57728, 420846, 43998, 3760, 621993, 120198, 933
18827063, 19309779, 9413786, 9655186, 4707174, 4717603, 57709, 420648, 43973, 3834, 621989, 120240, 941
18827051, 19309767, 9413785, 9655154, 4707171, 4717613, 57712, 420780, 43954, 3785, 621952, 120354, 935
18827044, 19309762, 9413792, 9655151, 4707168, 4717598, 57738, 420732, 43913, 3845, 621942, 120315, 933
18827060, 19309778, 9413783, 9655145, 4707180, 4717608, 57709, 420786, 43941, 3820, 621982, 120318, 936
18827059, 19309769, 9413787, 9655135, 4707159, 4717622, 57750, 420706, 44019, 3762, 621962, 120182, 932
18827064, 19309796, 9413808, 9655151, 4707162, 4717597, 57722, 420742, 43917, 3770, 621964, 120291, 932
18827054, 19309785, 9413807, 9655154, 4707195, 4717615, 57696, 420753, 43974, 3772, 621970, 120241, 934
18827050, 19309782, 9413807, 9655160, 4707183, 4717598, 57708, 420833, 43926, 3791, 621967, 120252, 933
18827058, 19309806, 9413803, 9655139, 4707152, 4717620, 57760, 420799, 43894, 3760, 621954, 120385, 933
18827061, 19309794, 9413812, 9655160, 4707171, 4717605, 57692, 420774, 43955, 3780, 621944, 120195, 933
18827088, 19309802, 9413818, 9655155, 4707180, 4717619, 57654, 420748, 43944, 3760, 621970, 120338, 935
18827079, 19309790, 9413814, 9655154, 4707173, 4717607, 57759, 420767, 43922, 3761, 621993, 120177, 933
18827086, 19309796, 9413804, 9655146, 4707186, 4717614, 57693, 420856, 43933, 3820, 621967, 120209, 932
18827043, 19309775, 9413823, 9655163, 4707158, 4717638, 57669, 420760, 43986, 3824, 621953, 120225, 933
18827071, 19309789, 9413802, 9655179, 4707202, 4717612, 57724, 420758, 43953, 3841, 622006, 120326, 937
18827069, 19309775, 9413819, 9655163, 4707162, 4717631, 57649, 420776, 43969, 3798, 621956, 120184, 933
18827082, 19309783, 9413801, 9655157, 4707170, 4717620, 57646, 420765, 43981, 3829, 621980, 120193, 936
18827095, 19309787, 9413816, 9655155, 4707152, 4717633, 57684, 420786, 43932, 3790, 621971, 120299, 933
18827095, 19309789, 9413814, 9655146, 4707173, 4717638, 57687, 420754, 43981, 3762, 622014, 120421, 936
18827067, 19309769, 9413825, 9655175, 4707164, 4717616, 57660, 420825, 43968, 3760, 621996, 120234, 939
18827071, 19309760, 9413817, 9655176, 4707164, 4717643, 57720, 420748, 43959, 3833, 621955, 120188, 933
18827039, 19309770, 9413807, 9655154, 4707164, 4717610, 57714, 420789, 44031, 3762, 621972, 120186, 933
18827043, 19309766, 9413798, 9655164, 4707178, 4717613, 57705, 420816, 43950, 3846, 621973, 120375, 937
18827069, 19309791, 9413798, 9655173, 4707166, 4717620, 57696, 420766, 44025, 3789, 621953, 120248, 933
