108763,1
7875,0
91467,1
126762,0
169097,0
142293,0
111175,0
112535,1
162727,0
162768,1
187943,1
188469,0
54753,0
95488,1
62166,0
164939,0
9225,0
118745,0
57327,1
71294,1
100180,1
187130,1
165048,0
41848,0
188140,0
2531,0
112758,1
86935,0
38584,1
99437,0
81924,0
89675,0
99687,1
58233,1
42200,0
90359,0
121554,0
34773,1
38273,0
25380,0
51036,0
18515,1
87944,0
104390,0
94828,0
160911,0
174774,1
146693,0
162682,0
60135,0
74316,1
164165,0
191926,0
168049,0
151254,0
100842,0
17632,0
145535,0
164926,0
35038,0
33640,0
149763,1
157740,0
157470,1
64174,0
128116,0
68642,1
50920,0
48644,0
123993,0
68495,1
122186,0
50934,1
168901,0
75073,1
113437,0
156354,0
193803,0
69004,0
183448,0
169134,1
125821,1
151381,0
5204,0
103558,0
101319,0
38755,0
146703,1
188367,0
19030,0
38306,1
17143,0
147935,0
173498,0
157512,0
7173,1
42198,1
95954,0
57668,0
19264,1
144066,0
72858,1
184204,0
95811,1
191991,0
117406,0
58386,0
74477,0
174042,0
56964,0
48652,0
133470,0
147015,1
65346,0
123691,1
59197,0
52905,1
160514,0
146869,1
69192,0
186517,0
190573,1
102082,0
174237,1
73617,1
99449,0
86641,0
78805,1
166698,0
90421,0
170835,0
46918,1
92818,0
31456,0
73181,0
181412,0
193802,0
155639,0
70300,0
65355,0
126607,0
73542,1
57860,0
180448,0
19376,0
157822,0
104386,1
166426,0
171463,1
146075,0
60858,0
118958,0
40132,0
39859,1
68998,0
86248,0
86968,0
155193,0
39658,0
128705,1
147899,0
173192,0
186730,0
160004,0
28809,0
184234,0
76271,0
138459,0
121539,0
184796,1
87404,1
120645,1
58232,1
94632,0
172687,1
158606,0
17005,0
169860,0
127185,0
147638,1
112252,0
187586,1
146199,0
161651,1
173196,0
115700,0
162490,0
71861,0
102087,0
46237,0
30168,0
127637,0
119065,0
96145,0
64193,0
132640,0
131130,1
15470,0
176022,0
66052,1
58838,1
86736,0
91762,0
99083,0
157596,1
147905,0
39942,0
122194,1
165126,1
167245,1
195598,0
121361,0
100839,0
155301,0
84910,1
80790,1
58180,0
134982,0
94635,0
164844,1
54884,0
92846,1
62280,0
20008,0
18050,1
86756,0
7151,0
159500,1
191934,0
65344,1
109154,0
55857,0
97382,1
151774,1
52171,1
184751,1
37911,1
99081,0
131488,0
41182,1
169947,0
153126,0
45485,0
53693,1
191744,1
82058,0
73079,0
38388,0
51631,0
195090,0
2151,0
169081,1
65946,0
125812,0
127347,1
184641,0
171006,0
96429,1
175020,1
87954,0
162748,1
186338,0
188509,1
127511,0
115409,0
173185,1
25526,0
86943,0
140797,1
192153,0
155214,0
188619,1
75098,0
111185,0
64430,0
71500,0
78384,1
73257,1
111023,1
66596,0
16633,0
155196,0
157294,0
32536,1
87950,1
66324,0
164176,0
20193,1
105029,1
155111,0
56513,1
176246,1
147923,0
61842,0
152549,1
15468,0
26912,1
72545,0
113979,1
22522,0
102070,0
58833,0
39920,0
65520,1
127291,0
56949,1
92994,0
62065,0
93452,1
51728,0
155252,1
131131,1
97374,1
184563,1
108764,1
187002,0
95256,1
166262,1
99228,1
128419,0
13735,1
30950,0
38766,0
163688,1
81269,1
130087,1
81764,1
188145,0
127508,0
109088,1
29932,0
32406,1
58267,0
176175,0
160537,0
187654,0
157462,0
15426,0
111405,0
151773,1
77915,0
102046,1
56955,1
181606,0
25377,0
30338,1
79264,0
125244,1
66157,0
20194,1
138160,1
184463,1
77785,0
162743,0
82542,1
147940,0
164118,1
172167,0
137957,1
34347,0
56413,1
165568,0
54857,0
98739,0
160533,0
127725,0
184273,0
146344,0
127607,0
147929,0
185151,0
30337,1
184199,1
20190,0
104392,0
57066,0
7887,0
17138,0
75224,1
42193,0
132047,0
64610,0
71508,1
132108,0
156142,0
52403,1
150881,1
174879,1
73097,1
181408,1
31027,1
150169,0
174011,1
130483,1
23417,1
116428,0
56403,0
150888,1
63842,1
172442,1
17007,0
146273,1
118596,0
123685,0
127279,0
30789,0
92820,1
153575,0
109098,1
116399,0
23554,1
146221,0
64467,1
141177,0
128701,0
18928,1
79270,0
127629,1
105272,0
160018,0
84540,0
54919,1
138467,0
186998,1
139987,0
74409,0
64397,0
33641,1
184491,0
39873,0
123039,1
174092,1
29645,0
91987,0
153502,1
44122,0
45476,0
127210,0
57050,0
138240,0
55657,0
81485,0
176245,1
119300,1
131105,0
96174,1
159166,1
53691,0
77660,0
15552,1
126849,0
56414,0
151775,1
61684,0
60587,1
93651,0
117663,1
149871,1
168490,0
158613,0
141162,0
56135,0
190896,0
127441,0
54814,0
76935,1
127238,0
1052,1
143115,0
140776,0
127228,0
184218,1
194851,1
168056,0
117785,0
65263,1
96921,0
94826,0
93667,0
166204,1
189324,1
110996,0
149112,1
124488,0
96181,1
172922,1
160006,1
71705,0
23026,0
56345,0
181398,0
104389,0
63925,1
107521,0
175681,0
164177,0
78782,1
33449,1
127627,1
80791,0
162710,0
124587,0
177860,0
39675,1
42916,1
169103,0
104745,1
20067,0
34157,0
123994,0
34651,0
37907,1
39497,0
34328,1
149293,0
56941,1
72225,1
64099,0
32834,1
187126,1
161924,1
20989,1
50935,0
131920,1
167207,1
32046,1
40861,0
76727,1
104805,0
73368,0
107606,0
65357,0
38731,0
65748,0
28376,0
41317,1
97379,1
149932,1
165185,0
161878,0
62487,1
183654,0
151192,0
110686,0
28775,1
53582,0
115725,0
156526,0
30788,0
184235,0
40833,1
47181,0
72011,0
157227,1
59176,1
29982,0
54640,1
7543,0
68380,0
75248,0
70958,1
84687,0
167569,1
173897,1
38886,0
189583,0
69962,0
7996,1
1945,1
347,0
56301,1
167370,0
72010,0
195862,0
127281,0
124733,0
3182,1
57062,0
155203,0
57035,1
73282,0
164120,0
21245,1
45336,1
30034,1
57034,0
37930,1
54595,1
146860,0
43717,0
104649,0
169041,0
67483,1
148356,1
78794,0
7542,0
157883,0
179738,0
17075,0
44111,1
185121,0
108770,1
140204,1
63726,1
5929,0
121572,1
66046,0
162686,1
163727,1
167406,0
156597,0
188065,1
140158,0
31909,1
86749,0
173893,1
188937,1
111049,0
162744,1
54914,1
127370,1
91991,0
120375,1
170338,1
126042,0
61631,1
56947,1
79268,0
78792,1
159449,0
76685,0
80792,0
180920,0
164174,0
97381,0
51372,0
133091,0
15553,0
153376,1
71823,0
121304,1
102074,1
127240,0
32311,1
121356,0
132045,0
131238,0
57067,0
45486,1
56549,1
147819,0
100883,1
54033,0
61363,0
157864,0
117786,0
127262,1
147945,0
50424,0
74468,0
194489,0
117783,0
144019,1
148817,1
195343,1
48161,0
113441,1
47052,1
89690,0
80716,1
98941,1
122191,0
49408,1
65811,1
110913,0
101236,1
61496,0
44881,0
62602,0
35722,0
63693,1
5997,0
90338,0
58274,0
59765,1
123142,0
114627,0
80745,0
71121,0
89054,0
36596,1
189851,0
56367,0
11685,0
104501,1
160489,0
46348,0
180542,0
126333,0
117890,1
158598,0
43708,0
108697,1
90084,0
56958,0
169037,0
113355,0
187132,0
74514,1
96175,1
155285,0
31154,0
108355,0
80314,1
55240,0
34619,1
122063,0
42786,0
45910,0
14909,1
148652,0
148288,0
155296,0
149928,0
91032,1
102068,0
150947,0
58174,0
46225,0
150338,0
91286,0
39943,0
38303,1
90342,1
187075,0
21322,0
78922,0
156227,1
86748,0
39659,0
3187,1
95692,0
16837,0
162732,0
188701,1
118327,0
76904,0
31256,0
44569,0
87456,1
12699,0
79564,0
127360,0
112203,1
97973,1
66350,1
17136,1
176250,0
20988,1
172443,0
116847,0
105395,0
82539,1
164163,0
181400,1
87519,0
82905,0
55121,0
140710,0
73354,1
73082,0
67191,0
17147,0
52836,0
110916,0
128015,1
59445,0
15225,1
107224,0
173896,0
155048,0
148154,0
167403,0
38396,0
80793,0
63583,0
162693,0
104520,0
38888,0
44698,0
180530,0
140805,0
176247,0
169024,1
69091,0
74469,0
22863,0
63507,0
150328,0
86646,0
5996,0
33444,1
43778,0
94415,0
15226,0
165388,0
157915,0
18755,1
140350,0
75088,1
187129,0
36735,1
81049,0
60033,0
104287,0
181232,1
65471,0
69106,0
93756,1
38732,0
89958,0
65337,1
111080,0
155229,1
159999,0
191911,1
109232,0
38279,0
157192,1
131032,0
56909,0
74848,0
78807,0
127251,0
76407,0
2537,1
113577,1
44109,1
191918,0
52170,1
113337,0
160427,1
171647,0
158782,1
136280,0
73392,1
190696,0
177300,1
69108,1
160538,1
148229,1
185762,0
155638,0
58240,0
100506,1
147863,0
37796,1
102852,0
194488,0
42964,1
63695,0
148422,1
177140,0
157395,0
123297,0
177183,1
38392,0
98118,0
99225,0
91557,1
169157,0
87614,0
60639,0
91450,0
158597,1
108656,0
157393,0
151829,0
145275,0
90179,0
15792,0
34129,0
35027,1
104124,0
63756,0
98937,1
162450,0
147245,0
106859,0
121568,0
145484,0
30547,0
92824,0
17082,0
127180,1
104583,0
121364,0
187560,1
55110,0
103353,1
66591,0
26913,1
87618,0
155299,0
160017,0
62931,0
41503,0
176628,0
172439,1
90417,0
160526,1
81463,0
101459,1
127377,0
127356,0
142295,0
49085,1
39674,1
127844,0
147030,0
126846,0
112628,1
50498,1
97378,1
89445,1
146862,0
76441,1
62892,0
110378,0
167034,0
123996,0
173447,1
165184,0
172053,0
185127,0
185529,0
102080,0
194231,1
102934,0
41303,1
95033,1
50619,1
188955,0
136473,0
12704,1
11696,0
97739,0
124492,0
48409,1
171165,0
33542,1
22326,0
143963,1
148872,1
164924,1
21601,1
132991,0
68376,0
113356,0
66155,0
52904,1
121208,0
168776,0
188699,1
97605,0
126666,1
191739,1
45487,1
89444,1
127640,0
178423,0
120806,1
173098,0
135718,1
188477,0
120807,1
39374,0
117503,0
58293,0
187653,1
101408,1
150166,0
39495,1
155119,0
80754,0
72241,0
165856,1
174276,1
162083,1
86639,0
72224,1
39498,0
39933,0
52778,1
55172,0
186329,0
139767,0
42367,0
91559,0
91755,0
124586,0
58237,1
176028,1
75970,0
90082,1
105086,0
62066,0
79090,0
54920,1
148844,0
69105,1
26975,1
148034,0
141182,1
112187,1
178425,0
81837,1
188089,1
32859,0
142905,0
191484,0
143623,0
167091,0
56545,1
32511,1
184237,0
162753,0
128938,0
184354,0
172460,0
157381,0
185225,0
125556,0
191667,1
147538,1
112760,0
55098,0
88408,1
49811,1
103559,0
75972,0
127304,1
93647,0
110688,1
46346,1
54523,1
48603,0
121292,1
55511,0
165112,0
150856,1
155288,1
120368,0
192150,1
174029,1
49799,1
47194,0
170023,1
164377,0
81872,0
95028,0
113438,1
149455,1
43819,1
57613,1
40971,0
74847,0
48651,1
54575,1
54207,0
127961,0
51662,0
104586,1
55115,1
72762,0
38580,0
18049,1
75702,0
89284,1
147263,1
147894,0
172938,0
38682,1
20787,0
113318,0
127437,1
22132,0
155213,0
137150,1
73254,1
157280,1
55516,0
38642,0
144070,0
162696,0
66988,0
45991,0
37799,1
61027,0
56512,1
157223,0
170247,0
66105,1
17139,0
44206,0
45992,1
18930,1
56371,0
104388,0
139094,1
60576,1
56294,0
90090,0
110740,0
72213,1
16765,1
128712,0
178825,1
194366,0
127231,0
54979,1
148326,1
165812,0
101885,1
120823,1
146866,0
148314,1
145538,0
57048,0
191745,0
150165,0
113352,0
168107,1
157392,1
162488,0
108403,1
86728,0
37928,0
146699,1
159436,0
53703,1
135879,1
126850,0
34267,0
126158,0
191298,1
157726,1
169559,1
126828,0
169286,0
108761,1
98454,0
177784,1
67899,0
145480,0
128010,1
76726,0
166260,0
184271,1
181071,0
169625,0
86929,0
157371,1
95694,1
184191,0
113351,0
82271,0
59136,0
164923,0
3191,1
155114,0
191920,0
104542,0
159989,0
113325,0
51037,0
42965,1
189844,0
155221,1
194304,0
32175,1
58403,0
168555,1
149041,0
77667,0
60585,0
103376,0
140198,0
55858,0
64208,1
113982,0
61237,0
155121,0
65247,0
49803,1
153545,0
47702,0
127340,0
194743,1
162558,1
127605,0
173866,1
46903,0
104936,0
88225,0
162684,0
108358,0
80315,1
165998,0
56369,0
20785,1
59450,1
164162,0
127610,0
73109,0
52879,1
96916,0
121887,1
143956,0
78797,1
1046,1
113324,0
15349,0
127376,0
156646,0
127635,0
189856,0
148101,0
32592,1
58557,0
94400,0
49410,1
190951,0
104575,1
38756,0
72261,0
156905,0
123125,0
56945,1
118768,0
2432,0
50054,0
25067,0
170260,0
191274,0
188465,0
99233,1
126334,1
187001,1
110694,0
122195,0
32587,1
131689,1
141174,0
83058,0
64100,0
156196,0
185131,0
146191,0
173183,0
144059,0
55171,0
81487,0
90088,0
145551,0
161879,0
69081,1
39672,0
123689,0
55660,0
111103,1
78492,0
69086,1
7321,0
32797,1
38274,0
72017,0
145482,0
156609,1
146858,0
186331,0
113576,1
146855,0
30838,0
18231,1
187656,0
121362,0
133494,1
113332,0
165285,1
17351,1
77669,0
42148,1
69528,0
146229,0
102867,0
82541,1
165281,1
164185,0
152985,1
59681,1
69760,0
63694,0
58647,0
103374,0
109377,0
191350,0
18230,1
75966,1
144069,0
100271,1
43822,0
66047,0
376,1
32165,1
69087,1
180160,1
79686,0
146359,0
113148,0
127633,1
63232,0
167400,1
190701,1
194868,1
192600,0
164811,1
106560,1
69311,0
110124,0
25907,1
160040,0
127207,0
48263,0
101389,0
194368,0
161607,0
31040,0
155287,1
29872,0
50055,0
62258,0
123303,1
124688,0
115415,0
2534,0
163327,0
164166,0
156666,1
72947,1
127275,0
107523,1
16007,0
127208,0
132175,0
169159,0
42140,1
64468,0
36321,0
42801,0
185129,0
155130,0
124693,0
155284,0
160897,0
102805,1
11701,1
76684,0
155015,0
155129,1
86936,0
100507,0
16992,0
15295,0
40723,0
76691,0
57735,0
58554,0
152039,0
113340,0
27154,0
173442,1
76191,0
15222,1
188170,1
181026,0
54639,1
155239,0
17511,0
44681,0
69079,1
169282,1
86957,0
20697,0
71050,1
38110,0
158753,0
162487,0
169562,1
87130,1
69095,1
169249,0
77749,0
192677,0
87940,0
124119,0
87617,0
179389,0
76903,0
129218,0
169231,0
126858,0
9219,0
74217,0
160540,0
86954,1
144075,0
66351,0
63733,0
90896,0
50586,1
101460,0
101458,1
187732,0
192290,0
108696,1
3189,0
171175,0
53699,1
59446,0
168083,0
160009,1
102864,0
154916,1
75977,0
182399,0
165265,0
113353,0
48503,0
112184,1
160534,0
131485,0
179506,1
71054,1
95255,1
109376,0
112199,1
127799,1
169534,1
40825,1
3186,1
170584,0
157863,0
115406,0
135661,1
34268,0
80316,0
92345,1
139981,0
17916,0
179355,0
104485,0
124484,1
195310,1
168791,0
17507,1
20018,0
191924,0
135504,1
17090,0
62028,1
126274,1
45987,1
71462,0
127260,0
68149,0
90857,0
80718,1
155199,0
111015,1
75703,0
140844,0
1934,0
46344,0
87616,0
144067,0
113329,0
187128,0
56927,0
151385,0
97589,1
102089,0
145473,0
2155,0
77244,1
50885,0
104585,1
69241,0
121223,0
105219,0
53938,0
169158,0
170565,1
63863,0
146346,0
136408,1
179504,1
56712,0
67829,0
164194,0
116230,0
121566,1
85365,0
21890,1
80709,0
17006,0
145092,0
162854,0
195221,1
188940,1
100275,1
59290,0
191916,0
194714,0
156619,1
16371,1
98860,1
195318,0
160041,1
158591,0
127726,0
52789,1
38694,0
38366,1
58388,1
135135,0
185118,0
169100,0
120780,1
2530,0
187009,0
113439,1
188781,1
76683,0
123224,0
76442,1
137078,0
132985,0
168968,0
155093,1
55174,0
71694,0
104484,1
130016,0
176049,0
173901,0
173998,0
7314,0
65342,1
127371,1
125072,0
9227,0
76371,0
169925,0
22950,0
39983,0
151808,1
62255,1
109371,0
111666,0
39919,0
139099,0
54941,0
167479,0
120147,1
94765,0
157650,0
15790,0
133670,1
50057,1
113387,0
158600,0
138466,0
126761,0
65330,1
71718,0
146712,1
184634,0
113330,0
60074,0
74922,0
141977,0
168052,0
93656,0
162741,0
53683,1
174860,0
94836,1
157913,1
70323,0
20011,0
170582,0
127628,1
123995,0
149049,0
94216,0
188031,0
148871,1
74471,0
171388,0
79267,1
184636,0
146275,1
127800,0
52419,0
181399,1
156191,0
188686,0
172768,0
87785,1
77469,0
107092,1
133094,0
56609,0
132145,0
126758,0
60687,0
125424,1
58858,0
147928,0
104539,0
99085,0
165385,0
102855,0
38223,0
44978,0
58272,0
70950,1
160039,0
50677,0
155095,0
48153,0
70954,1
193801,0
119500,0
187863,1
161192,0
144077,0
177861,1
56938,0
181401,0
51095,1
51022,0
160528,1
66592,0
121571,1
75401,1
157240,0
152907,0
153457,1
167374,1
64396,1
46228,0
3178,0
39446,0
146198,0
127639,0
161605,0
64471,0
112662,1
86734,1
185172,0
176105,1
157762,1
149977,0
71114,0
17080,0
68151,0
53590,1
118332,0
93661,0
155194,0
60638,0
52072,1
169099,0
172446,0
41301,0
36736,0
147933,0
80710,1
150854,1
155237,1
99232,1
38278,0
71863,0
38305,1
154911,0
46850,0
146847,0
160531,1
44534,0
145552,1
167804,1
159167,1
65929,0
21106,1
24944,1
69239,0
80705,1
105013,1
184202,0
119175,0
63723,1
169300,0
139100,1
192289,1
155217,0
157643,0
135488,1
40552,0
157380,0
155249,0
104429,1
69306,1
78500,0
140822,1
137880,0
121303,1
66598,0
120902,1
54801,1
20204,1
128740,0
162676,0
139964,0
17078,0
187658,0
25386,0
58558,1
101384,1
117407,1
147936,0
16994,0
56878,0
149250,0
117784,0
33446,1
187208,0
130869,0
168054,1
18929,1
160142,0
140075,0
178428,0
56950,1
194370,0
163454,1
89959,0
133085,0
96919,1
187829,1
3183,1
180159,0
87613,0
187135,0
150974,1
77779,0
187134,1
159438,0
162752,0
73222,1
87558,1
194713,0
118212,1
104937,1
104519,0
84541,1
159443,0
90339,0
65298,1
186335,0
111669,0
162180,1
140795,1
132363,0
157580,1
70956,0
78926,0
76273,0
24952,0
57799,1
159988,0
73370,0
32405,1
78501,0
39637,0
128370,1
44063,1
52298,1
13779,1
160013,1
68032,0
145486,0
7126,0
25823,0
70150,1
54951,1
100390,0
109140,1
192151,0
115871,1
45994,0
111003,0
95036,1
105232,1
157467,1
66371,1
25901,1
91758,0
95691,1
64186,0
146743,0
176090,1
108768,1
377,0
160564,1
103560,0
45477,0
23064,1
132933,1
15467,1
155243,0
154812,0
192297,0
17510,1
64123,0
126388,0
95946,0
113323,0
83905,0
45481,1
109375,0
113343,0
55116,1
25385,0
17356,1
148226,0
112757,1
73519,1
73359,0
50123,1
104543,0
33481,1
167304,1
38289,0
70953,1
102071,1
49142,1
146696,1
34193,1
164168,1
126272,1
38391,0
79089,0
111172,0
159512,0
192141,0
95552,1
108760,1
152662,1
146745,0
47230,0
36486,0
47229,0
67832,0
79088,1
117103,1
36056,0
122175,1
156143,0
71699,0
157391,0
90411,0
86958,0
76436,1
43713,1
82907,0
60179,0
61311,0
161893,0
189235,0
155132,0
140581,1
113454,1
89683,1
182530,0
128000,0
126448,0
157375,0
160011,1
87406,1
109086,1
127996,0
147602,0
149252,0
177139,1
34127,0
35053,1
104391,0
125228,0
130136,0
78799,0
40969,0
54883,0
126826,0
155212,0
167084,0
39932,0
89442,0
74244,1
95944,1
60075,0
63734,0
160038,0
56960,0
32493,0
156652,1
58269,0
138424,0
69339,1
120803,0
38591,0
153538,0
75070,1
107610,0
146200,1
68637,0
33395,1
73106,0
100276,0
49613,0
162733,0
52788,0
45637,0
107216,0
161896,0
169230,0
111174,0
155300,1
17853,0
63741,0
51034,0
187655,1
184207,1
145524,0
176594,0
126007,0
169637,0
111212,0
58559,0
102724,1
173337,1
157162,0
187473,1
56877,0
123899,1
73274,1
189509,1
97607,1
146846,0
65991,0
89961,1
43549,1
157193,1
177190,0
172767,0
25021,0
66597,0
122956,0
68034,0
58496,0
51632,0
137736,1
108357,0
123440,1
111171,0
69654,0
60575,1
43357,0
36865,1
130542,1
77747,0
27232,0
44125,1
62932,0
131111,0
138229,1
175904,0
113341,0
74383,1
190680,1
155202,0
54885,0
63740,0
52835,1
157897,1
59728,1
145530,0
111005,1
147958,1
184349,1
55494,0
65252,1
22160,1
195739,0
78648,0
64485,0
62277,1
26269,0
48653,0
87405,0
70952,0
126840,0
178022,0
114628,0
172451,0
36481,1
125423,1
58364,1
147931,0
72811,1
15469,1
145081,1
110990,1
62027,0
113997,0
145523,0
56410,1
78786,1
63730,0
101412,1
174644,0
161608,0
67883,0
52790,1
140707,1
48927,0
46874,0
122185,1
132983,0
113339,0
174026,1
95050,1
156127,0
124689,0
39894,1
192787,1
191090,0
94827,1
56747,0
50126,0
25579,1
46938,0
104483,1
176593,0
164169,0
158614,0
94411,0
107225,0
108356,0
21771,1
7993,0
146698,0
156042,1
126825,0
172449,1
44682,0
192152,1
164810,1
169620,0
165877,0
56416,0
63755,0
193480,0
64166,1
69963,0
157908,0
44977,1
35723,0
72937,0
62833,0
24718,0
132987,1
71342,0
75071,0
73495,0
100250,1
141859,0
32330,1
69236,1
90353,0
161883,1
105270,1
71761,0
89441,1
64165,0
86961,0
157369,1
79120,0
7888,0
20207,1
86731,0
65340,1
160566,0
184230,0
160569,1
125070,0
94763,0
89685,0
188471,0
143964,0
189810,1
145777,0
38237,0
114629,1
86768,0
73418,0
165279,1
51413,0
38290,0
127294,1
1044,0
53690,1
113338,0
14522,0
113486,0
158434,0
95533,0
22350,1
44250,0
160519,0
176242,0
36479,0
54197,0
128005,1
50933,0
66620,1
149254,0
22424,1
123225,1
54161,0
63729,1
107223,0
69874,0
115870,1
152778,0
125227,0
73273,0
160532,0
38692,0
177137,1
125740,1
187079,0
168074,0
124690,0
141378,0
119160,1
17505,1
88572,0
38885,0
153486,0
72265,1
110646,1
140044,0
139095,1
112250,0
121220,1
49853,0
78804,0
146710,0
102077,0
64464,0
178424,1
52075,1
104430,0
72219,0
51693,1
110118,1
143961,0
14387,1
125204,0
93345,0
36487,0
80685,1
61606,1
103589,0
87952,1
173890,0
167434,0
99451,0
94636,0
48159,0
95858,1
74926,0
61602,0
54196,1
25945,0
111000,0
101411,1
87128,0
182314,1
133818,0
102114,1
64170,1
82694,0
66955,1
67196,0
88578,0
54956,0
194844,1
155248,1
78096,0
17913,1
133096,0
68150,0
39986,0
169352,0
184196,0
165342,0
127247,0
92819,0
43694,1
178485,1
24943,0
53581,0
140818,1
101316,0
81863,1
54942,0
54856,1
33772,1
11682,1
73386,1
127246,0
66154,0
164180,0
15541,1
120905,1
127317,1
124489,0
133093,1
91757,0
69947,1
39930,0
54900,1
90412,0
113442,1
18757,0
95948,0
127890,1
90297,0
48398,1
146857,0
141161,0
157600,0
161579,0
157305,1
162127,0
67771,0
38683,0
65331,0
159435,0
115872,1
42804,0
159171,0
134077,1
43620,0
38938,0
161618,0
57047,0
42814,0
25524,1
64395,1
64192,1
138434,0
43824,0
97587,1
47353,1
130151,1
78097,1
127522,1
150946,0
106559,0
18905,1
90360,0
128616,1
42194,0
157648,0
19257,1
76084,1
190606,1
63735,1
184818,1
124675,0
147946,0
76236,0
20191,0
46349,0
36739,0
66758,0
80713,1
126157,1
134968,1
128940,0
161278,0
39731,0
51492,0
74467,0
74823,0
171746,0
166894,0
36759,0
49140,0
113436,0
159439,0
127346,0
119501,0
56418,0
52077,0
143294,0
93055,1
49252,1
56511,1
155232,1
62276,1
41180,0
52871,1
61180,0
139988,1
76437,1
73253,1
41502,0
156415,0
29650,0
74479,0
91270,1
130076,1
133083,0
1051,1
112202,1
99231,1
42366,0
69242,0
71376,1
76322,0
146197,0
92821,1
173445,1
140346,0
55107,0
16784,0
32588,1
55168,0
169576,1
137151,0
165019,0
55114,0
133747,0
152548,1
94835,1
173900,0
43724,0
137072,0
186771,1
156594,0
15223,1
53493,0
28808,0
44187,0
55374,0
72015,0
59200,0
78390,1
133095,0
127617,0
62057,0
54918,1
164875,1
78650,1
11695,0
161927,0
31225,1
55440,0
31250,1
74216,0
105026,1
118899,1
187210,1
127379,1
158595,0
172520,0
113349,0
11699,0
39982,0
156147,0
45906,1
31677,1
111201,0
156946,1
8060,1
43714,0
146194,0
70326,0
157511,0
21683,0
176089,0
160016,1
58238,0
186944,1
146868,1
184228,0
28314,0
175965,0
126039,0
62488,1
127229,0
93648,0
24054,0
43114,0
49768,0
120830,1
157911,0
164375,0
7313,1
35058,0
66737,0
115413,0
16673,0
106239,0
171305,0
140720,0
98852,0
169926,0
78389,1
124491,1
190653,0
60134,0
28464,0
112398,0
127244,1
28167,0
25903,1
51024,0
2532,0
54540,0
173906,0
146861,1
63846,1
64189,0
127307,0
42540,1
81272,0
57065,0
118583,0
77647,0
185140,1
71754,1
55510,0
63354,0
61238,0
174469,1
127719,0
23454,0
2529,0
118898,1
52874,0
130015,0
73211,1
86755,0
33314,0
17091,0
112188,1
182696,1
188252,0
56361,0
109089,0
20692,0
54045,1
141978,0
56546,1
108767,1
73277,0
101455,1
104505,1
151830,0
147942,0
128104,0
171005,0
145553,0
85423,0
162719,0
191747,0
22518,0
173841,1
127620,0
64167,0
25580,1
118741,0
141992,0
66104,0
195071,0
52407,1
122328,0
127796,0
115414,1
127266,0
19938,0
138235,0
127590,0
54162,0
96657,0
162230,0
156037,0
41487,0
61048,1
68395,0
144343,1
87408,0
139104,1
189180,1
58157,1
161816,1
167518,0
95625,0
80776,1
79706,0
192599,0
132362,0
124485,1
185198,0
124674,0
90344,0
117501,1
187005,1
105080,0
52046,1
31526,0
93450,0
56874,1
161583,0
88575,0
59726,1
115351,0
30787,0
89438,1
180050,0
80703,1
54539,0
121569,0
143285,0
17156,0
113322,0
155233,0
127308,1
165386,0
75300,1
125211,0
130874,0
55177,0
184659,0
43890,0
115521,0
48568,0
114522,1
12727,0
71241,0
131980,0
117147,0
109091,1
97606,1
59043,1
41719,0
174496,0
76714,0
113333,0
102857,0
191927,1
127264,0
140712,0
21107,1
96920,0
135877,0
62241,0
175296,1
127309,0
73081,0
